"seqnames"	"start"	"end"	"width"	"strand"	"Conc"	"Conc_KD"	"Conc_WT"	"Fold"	"p.value"	"FDR"
"chr5"	92245189	92245589	401	"*"	7.43350385861983	6.80480232619365	7.86992344632025	-1.02070959712258	1.21924912852529e-09	1.28768292359627e-08
"chr7"	35077439	35077839	401	"*"	6.90388050574181	6.09711391573162	7.41821827855794	-1.23903637615293	1.23746354929039e-09	1.30642854153382e-08
"chr2"	201770410	201770810	401	"*"	6.62230983257635	5.69659026035642	7.18163728291346	-1.36590926415267	1.23921513433798e-09	1.30778627982558e-08
"chr22"	22763620	22764020	401	"*"	6.62732277831708	5.6854499102787	7.19237721464189	-1.38351994552996	1.24295710382531e-09	1.31124273067084e-08
"chr10"	22862872	22863272	401	"*"	6.13766955620699	4.99476269385725	6.76728615231209	-1.57881763052452	1.25265409097685e-09	1.32097640307104e-08
"chr7"	4923329	4923729	401	"*"	8.5222417808778	8.11485829824427	8.83955789812314	-0.711050527352975	1.25788992972087e-09	1.32600006737893e-08
"chr10"	61569122	61569522	401	"*"	6.7153741232767	5.82177044955476	7.26305303699233	-1.33366110529283	1.25919032919968e-09	1.32687299018029e-08
"chr18"	32723940	32724340	401	"*"	7.62813450032751	7.02835527725134	8.05052368490641	-0.978011149862143	1.26101738200224e-09	1.32830001172062e-08
"chr5"	33969944	33970344	401	"*"	6.54179600180252	5.58654900675976	7.11152692371454	-1.3989542712785	1.26268205968625e-09	1.32955498885929e-08
"chr9"	139738201	139738601	401	"*"	8.08978229840606	7.60195757529705	8.45368282207024	-0.829080553266801	1.26429824484011e-09	1.33053570878705e-08
"chr3"	21935965	21936365	401	"*"	6.13833736128923	4.99495262115883	6.76809380052392	-1.58282341539793	1.26456068859197e-09	1.33053570878705e-08
"chr5"	121836438	121836838	401	"*"	6.92408857995756	6.08788100164957	7.45004316292919	-1.27681347650989	1.26677944923598e-09	1.33237121180781e-08
"chr10"	29759221	29759621	401	"*"	6.19625373599542	5.03356653028571	6.83160902803587	-1.59478773189144	1.27747167538404e-09	1.34311421319476e-08
"chr22"	21978352	21978752	401	"*"	7.42155655872296	6.78318344130661	7.86257571240696	-1.03198972895902	1.28156309634356e-09	1.34660730492224e-08
"chr22"	23009002	23009402	401	"*"	7.45742135741817	6.83756205166892	7.88959574062038	-1.01131657247234	1.28175272607485e-09	1.34660730492224e-08
"chr2"	176944538	176944938	401	"*"	8.72565451166214	8.35298643718019	9.02155051952533	-0.655973887794165	1.28580575379554e-09	1.35031806185905e-08
"chr7"	46169415	46169815	401	"*"	6.09581205139567	4.93601145262389	6.73033618738444	-1.59479526614406	1.28642465415708e-09	1.35031806185905e-08
"chr2"	27593063	27593463	401	"*"	6.37918069988554	5.32105408501284	6.98300970484472	-1.49690706959308	1.28677033377302e-09	1.35031806185905e-08
"chr17"	43503123	43503523	401	"*"	6.09688243686662	4.93591253201877	6.73174351546659	-1.59738968235597	1.2872074074177e-09	1.35031806185905e-08
"chr3"	125832671	125833071	401	"*"	6.24402048085003	5.15823429162726	6.85648107254797	-1.52700547033716	1.29484066018374e-09	1.35753124256025e-08
"chr1"	18648939	18649339	401	"*"	6.01632234467525	4.81026473501998	6.66391180561179	-1.6348956658696	1.29504991637115e-09	1.35753124256025e-08
"chr6"	8904995	8905395	401	"*"	6.82090039879585	5.96617055585685	7.35399636255847	-1.29037120842873	1.30218494386062e-09	1.36420534282987e-08
"chr7"	136853898	136854298	401	"*"	6.6742309140632	5.75519166953526	7.23116438601397	-1.35840846306514	1.30238804309604e-09	1.36420534282987e-08
"chr6"	30711933	30712333	401	"*"	6.12385726598814	4.93561572950103	6.76647805171011	-1.61525719165123	1.3043550953551e-09	1.36575652977305e-08
"chr22"	42353616	42354016	401	"*"	8.07689655793622	7.58932004853721	8.44065952260878	-0.828894583516367	1.3069512488382e-09	1.36796503105855e-08
"chr1"	85773787	85774187	401	"*"	8.56667909364494	8.16703963450754	8.87928885633299	-0.697755042002349	1.30872026826699e-09	1.36918379520626e-08
"chr21"	32552856	32553256	401	"*"	7.09959085516082	6.30497720364713	7.60903584478159	-1.21619243943681	1.3090904047001e-09	1.36918379520626e-08
"chr19"	3986143	3986543	401	"*"	6.44230424889868	5.43879106178444	7.02843591341362	-1.4455037839644	1.31140995692453e-09	1.37109936434242e-08
"chr1"	223899858	223900258	401	"*"	6.66645592163269	5.76603080917578	7.21663865734435	-1.34373494100858	1.32355333351258e-09	1.38328064726075e-08
"chr21"	32334332	32334732	401	"*"	6.12997799988122	4.9759247405581	6.76284087953921	-1.59137868445579	1.32981831730758e-09	1.38931149081896e-08
"chr3"	130257877	130258277	401	"*"	7.19011488399381	6.49404049987911	7.65765577091262	-1.10703458924882	1.33100609212288e-09	1.39003547011182e-08
"chr16"	74684849	74685249	401	"*"	6.50939048331927	5.54757565052065	7.08139664743071	-1.40481480909217	1.3347391115512e-09	1.3934160483392e-08
"chr2"	121310460	121310860	401	"*"	7.04837937224016	6.28180574845843	7.54631167660868	-1.18611756726493	1.33992590164137e-09	1.39794048809033e-08
"chr9"	34994403	34994803	401	"*"	6.95187889227896	6.15840387396034	7.46086249643352	-1.22551352984888	1.34006824989402e-09	1.39794048809033e-08
"chr18"	5073239	5074008	770	"*"	6.84062141382617	5.99481017802677	7.37029460543837	-1.2770957621317	1.34166455665281e-09	1.39904439642237e-08
"chr2"	65396430	65396830	401	"*"	6.47491220322433	5.46597821609162	7.06284044751515	-1.45023030937821	1.34212246764613e-09	1.39904439642237e-08
"chr2"	242598698	242599098	401	"*"	6.67317318737997	5.77723088981624	7.22171232132011	-1.33425312529564	1.34596958021057e-09	1.40253425136704e-08
"chr19"	12886315	12886715	401	"*"	7.40201407611752	6.77164171817302	7.83923152279913	-1.02286690845867	1.34969548221789e-09	1.40589526073219e-08
"chr3"	105088600	105089000	401	"*"	6.83354821576007	5.99495262115883	7.3604306675235	-1.27025541426417	1.35042445998432e-09	1.40613322291844e-08
"chr4"	3951643	3952043	401	"*"	6.47090530771406	5.48043370868023	7.05267763858498	-1.43109188393046	1.35486695685022e-09	1.41023628821019e-08
"chr11"	4203294	4203694	401	"*"	6.60523220192425	5.67309574256385	7.1668450994122	-1.37134832077165	1.35706532701106e-09	1.41200134191562e-08
"chr18"	34874891	34875291	401	"*"	8.29936894927165	7.83777384204221	8.6485270767757	-0.793627355222213	1.36072956626496e-09	1.4152897336202e-08
"chrX"	100461471	100461871	401	"*"	6.84788535742076	6.02359066237373	7.36917913628545	-1.25772001367039	1.36428165301883e-09	1.41845908505766e-08
"chr15"	72492008	72492408	401	"*"	7.83483301730205	7.29756415226344	8.22541910567802	-0.900359381724672	1.36912027754951e-09	1.42296322446165e-08
"chr5"	81152669	81153069	401	"*"	6.31522100590218	5.24225994105683	6.92370631167686	-1.5178297575182	1.37766649092448e-09	1.43131600331144e-08
"chr11"	73189770	73190170	401	"*"	7.57448535348786	6.97546763217295	7.99649944534336	-0.977634871408084	1.38405075026869e-09	1.43741729121251e-08
"chr10"	71661333	71661733	401	"*"	6.77455491896334	5.90586508480633	7.31295008626757	-1.30316746449823	1.38698870243735e-09	1.43993620168413e-08
"chr12"	51159015	51159415	401	"*"	6.62652598603608	5.70851409976727	7.18308995316249	-1.3567400355973	1.39813542436078e-09	1.45097223777493e-08
"chr12"	49656532	49656932	401	"*"	6.40380612936875	5.39547904070875	6.99153367975999	-1.45043582366329	1.3991581161454e-09	1.4514534495144e-08
"chr16"	29827495	29827895	401	"*"	8.61409227739876	8.21923008175269	8.9237783586707	-0.692823897970488	1.39963243325188e-09	1.4514534495144e-08
"chr9"	129452640	129453040	401	"*"	7.38459744101461	6.74311199370618	7.82708709952164	-1.03721396741019	1.40890056986247e-09	1.46052559812348e-08
"chr6"	19812728	19813128	401	"*"	7.22689898691387	6.53440144966237	7.69284032884025	-1.10475609667897	1.41055571429068e-09	1.46170201702575e-08
"chr6"	161413778	161414178	401	"*"	6.54964805026469	5.58579263440901	7.12235828312666	-1.40881024807716	1.41629093732237e-09	1.46710403031701e-08
"chr21"	28937006	28937406	401	"*"	6.05000812516313	4.85313028809767	6.69504726546971	-1.62471530707759	1.42313108479852e-09	1.47364620586969e-08
"chr3"	99787576	99787976	401	"*"	7.42333995009264	6.78872816280057	7.86257571240696	-1.02687231100509	1.42896126183619e-09	1.47913812559926e-08
"chr6"	44189250	44189650	401	"*"	6.24307390310841	5.15840387396034	6.85519036438362	-1.52365887096885	1.43209480045161e-09	1.48183569904556e-08
"chr10"	74034467	74034867	401	"*"	6.8909781335556	6.07890221585039	7.40743538747741	-1.24597454231152	1.44264429531877e-09	1.49220199515428e-08
"chrX"	67238410	67238810	401	"*"	7.11824075278538	6.39544307126119	7.59755276442497	-1.13607607914906	1.44378436552271e-09	1.49283158559549e-08
"chr6"	111270892	111271292	401	"*"	6.90451722470673	6.09715814793241	7.41909205941983	-1.24024033591524	1.45299747125287e-09	1.50180492862057e-08
"chr3"	52016430	52016830	401	"*"	6.67810277559663	5.77701002180191	7.22852970222396	-1.3437211659796	1.45500110417953e-09	1.50332276644779e-08
"chr10"	123872714	123873114	401	"*"	6.70333703598232	5.79991714545573	7.25461391143859	-1.34110980589005	1.45793243704928e-09	1.50579764536858e-08
"chr12"	103204906	103205306	401	"*"	6.45014372313134	5.46659464884548	7.02958062987287	-1.42599573909259	1.4805956924784e-09	1.52864295438425e-08
"chr3"	129047486	129047886	401	"*"	6.52427841462626	5.5073870251957	7.11482771406455	-1.45320242255814	1.48265850624929e-09	1.53021033857683e-08
"chr9"	99871481	99871881	401	"*"	6.24272788308053	5.15865821009024	6.85465910059595	-1.52488812527662	1.48320608282246e-09	1.53021331196222e-08
"chr17"	72858340	72858740	401	"*"	7.37969482719103	6.7149293681017	7.83303724990673	-1.06747076209726	1.48918482499802e-09	1.53581752161048e-08
"chr17"	26207040	26207440	401	"*"	7.23466106350198	6.54095481031162	7.70114357830758	-1.09810507200676	1.49371028831627e-09	1.53991938090529e-08
"chr12"	109870543	109870943	401	"*"	7.8243796729477	7.28561596651593	8.21575088809695	-0.897385049480594	1.49544474226517e-09	1.5411419348663e-08
"chr10"	108331327	108331727	401	"*"	6.16496302060008	5.01429507037117	6.79684338232698	-1.58127374856819	1.49962624300666e-09	1.54488449009116e-08
"chr17"	61966842	61967242	401	"*"	5.86164771195975	4.57318699226386	6.53123004259586	-1.70333181490751	1.50595040977302e-09	1.55083082337806e-08
"chr10"	29734341	29734741	401	"*"	6.26335299399236	5.19243401791851	6.87120104640179	-1.51375790642533	1.50841382936669e-09	1.55279845028943e-08
"chr17"	77015589	77015989	401	"*"	6.67216838636592	5.76575256695216	7.22453672476017	-1.34402386006942	1.51380828152311e-09	1.55778080779592e-08
"chr7"	142019769	142020169	401	"*"	6.46484346171928	5.48002670629448	7.04470916278988	-1.42650638303033	1.52009555645442e-09	1.56367793729308e-08
"chr5"	72733358	72733758	401	"*"	6.4176543730308	5.36530160537217	7.01965396625862	-1.49089914913392	1.5228751195914e-09	1.56596378970283e-08
"chr21"	47393495	47393895	401	"*"	6.2845153742823	5.2255989998148	6.88859386169198	-1.49974668758378	1.53562942497518e-09	1.57850118682136e-08
"chr1"	241998066	241998466	401	"*"	7.76657568502879	7.22146439737071	8.16126702854114	-0.908385357323367	1.54172842581115e-09	1.58419080710726e-08
"chrX"	70889805	70890205	401	"*"	6.68936242323504	5.79980843865712	7.23554721190027	-1.32934472613068	1.56055219719926e-09	1.60294672306833e-08
"chr8"	143705375	143705775	401	"*"	7.66473495894507	7.09689273438338	8.07113552591169	-0.938791885020906	1.56293487492632e-09	1.60480736262081e-08
"chr11"	61519749	61520149	401	"*"	7.39459904053833	6.76028626724733	7.83369273441935	-1.02941563117373	1.56507221018767e-09	1.60641481917436e-08
"chr12"	125391316	125391716	401	"*"	9.15729855431642	8.85623154038147	9.40625608377447	-0.541397435142322	1.5669587961385e-09	1.60776382249521e-08
"chr3"	48701467	48701867	401	"*"	8.31719908746636	7.87445607270785	8.65549864877767	-0.762567825297061	1.58429104716653e-09	1.62495393895762e-08
"chrX"	99112462	99112862	401	"*"	6.21080446043506	5.10554073094334	6.82921463772253	-1.54251970076489	1.59506896118117e-09	1.63541139877601e-08
"chr2"	43832216	43832616	401	"*"	6.39354968920641	5.36618283940892	6.98752031444178	-1.4658468978167	1.60843500048454e-09	1.64851384416681e-08
"chr1"	94511058	94511458	401	"*"	6.96120265397157	6.18383483892683	7.46360425672187	-1.20388293885452	1.61162690777404e-09	1.65118288548855e-08
"chr8"	83355736	83356136	401	"*"	7.26411401695967	6.59265062569866	7.72053172931947	-1.07187523225755	1.62267551594448e-09	1.66189658291754e-08
"chr9"	97889916	97890316	401	"*"	8.10240637706209	7.61788173886549	8.46447499645995	-0.820270528634362	1.63262745515416e-09	1.6714797047247e-08
"chr14"	94369874	94370274	401	"*"	5.98298953247744	4.7659751650239	6.63359600095213	-1.64478890797887	1.63383640881493e-09	1.67210805948408e-08
"chr3"	180629921	180630321	401	"*"	6.25643453841621	5.17560306489327	6.86736484694596	-1.51788037864951	1.64195242698637e-09	1.67980224076213e-08
"chr11"	102651183	102651583	401	"*"	6.4569121834331	5.48043370868023	7.03394817638235	-1.41878649662721	1.64259323718173e-09	1.67984607980146e-08
"chr1"	182751441	182751841	401	"*"	6.96344149674344	6.17577061796326	7.47006523251638	-1.21682133805315	1.65345948936009e-09	1.69034342920644e-08
"chr13"	97996801	97997201	401	"*"	6.47997322403755	5.50765327580194	7.05558975186459	-1.41745496314516	1.65414630976469e-09	1.69043042125207e-08
"chr10"	29228157	29228557	401	"*"	6.68489498110223	5.78812551724636	7.23373791685908	-1.33851970775	1.65613342804681e-09	1.69184568705888e-08
"chr1"	76374276	76374676	401	"*"	6.77192873154442	5.90581458096146	7.30935148349357	-1.29887481852479	1.66988801599902e-09	1.70527677329918e-08
"chr19"	18388235	18388635	401	"*"	6.41861350654911	5.39540710091682	7.01122925825646	-1.47050548571094	1.67174805457639e-09	1.70645113383426e-08
"chrX"	49603025	49603425	401	"*"	7.25016163575537	6.57988346906603	7.70603667952362	-1.07232455635377	1.67225286421732e-09	1.70645113383426e-08
"chr14"	103984859	103985259	401	"*"	8.20839671316941	7.74347941849698	8.55944534887438	-0.792444828727727	1.68658498500203e-09	1.72045141552876e-08
"chr4"	140540756	140541156	401	"*"	6.64491049164336	5.74353593708328	7.19544044105525	-1.34283149460523	1.6987594785759e-09	1.73224138045854e-08
"chr7"	2471132	2471532	401	"*"	6.62870200102087	5.70816662045195	7.18617294139406	-1.3621273579245	1.70131357927719e-09	1.73421634189529e-08
"chrX"	102465920	102466320	401	"*"	7.84074451919134	7.31294282479431	8.22632926823068	-0.885539566459606	1.71202055222986e-09	1.7444974020237e-08
"chr5"	75604889	75605289	401	"*"	5.99332718453147	4.78850904808832	6.64057350495604	-1.6303668476791	1.71870993038443e-09	1.75067868289665e-08
"chr8"	19612135	19612535	401	"*"	6.27471073350286	5.20898901518874	6.880931580347	-1.50894547623849	1.71943500605802e-09	1.75078244382703e-08
"chr3"	42577909	42578309	401	"*"	6.67459382722819	5.74381849680719	7.23572309432565	-1.37658966061378	1.73046833923898e-09	1.761378516458e-08
"chr1"	242149110	242149510	401	"*"	7.85615592720536	7.33211230158628	8.23974139145003	-0.878617298045151	1.73992651413044e-09	1.77036419998068e-08
"chr6"	44635831	44636231	401	"*"	7.63663615230675	7.05582084357967	8.04959557641236	-0.956606125610376	1.74143800484097e-09	1.77126060354806e-08
"chr16"	30493649	30494049	401	"*"	6.48408366532644	5.5210398966472	7.0565140134431	-1.40399780382056	1.75153772887776e-09	1.78088850587632e-08
"chr15"	68447298	68447698	401	"*"	7.18100030359982	6.4805354413385	7.65049676192492	-1.10839309146763	1.76240352769491e-09	1.79128807176313e-08
"chr15"	82339431	82339831	401	"*"	7.58823896893432	6.98523107198471	8.01221522341372	-0.980760887746998	1.76733178565123e-09	1.79564744500181e-08
"chr1"	40367892	40368292	401	"*"	6.29327055384461	5.22600358171017	6.89997600743656	-1.50751175800382	1.77236173700144e-09	1.80010695146715e-08
"chr22"	30651799	30652199	401	"*"	8.11570112547516	7.63660334306835	8.47474303438758	-0.814057958000705	1.77413763790618e-09	1.8012594384423e-08
"chr20"	17629787	17630187	401	"*"	6.02655835515503	4.8318035468245	6.67100471699572	-1.6241163779597	1.77906710693202e-09	1.80561171369368e-08
"chr6"	140373873	140374273	401	"*"	6.7389952260307	5.8639365727559	7.27978462105947	-1.31610560770779	1.78255630161353e-09	1.8083555970027e-08
"chr22"	42486818	42487218	401	"*"	7.15415969636913	6.45251783069413	7.624178946096	-1.11247632011083	1.78321910846477e-09	1.8083555970027e-08
"chr16"	6066470	6066870	401	"*"	5.93617452428312	4.67262090086439	6.59927614216017	-1.67641759379682	1.78370176175363e-09	1.8083555970027e-08
"chr3"	21332059	21332459	401	"*"	7.32963776110713	6.67265058304977	7.77938258880657	-1.05659881637186	1.78485336141059e-09	1.80887032763736e-08
"chr12"	103163340	103163740	401	"*"	6.69645326456367	5.81048057054003	7.2413119484095	-1.32769357850976	1.79394247368943e-09	1.81681592923258e-08
"chr11"	101307266	101307666	401	"*"	6.58043177881215	5.64866914301477	7.14191191253501	-1.36928012639229	1.79398689626995e-09	1.81681592923258e-08
"chr17"	8657159	8657559	401	"*"	5.95712048040297	4.72005300006726	6.61317369375411	-1.65523168138216	1.8049507028344e-09	1.82663409351833e-08
"chr11"	34862310	34862710	401	"*"	6.75633636559982	5.84340314174986	7.31106844809416	-1.34756732729159	1.80498211070618e-09	1.82663409351833e-08
"chr6"	154477145	154477545	401	"*"	7.52368651788249	6.92583327140841	7.94512645281394	-0.981114192252253	1.81316419651453e-09	1.83425357481753e-08
"chr7"	115347301	115347701	401	"*"	6.07620897497362	4.91578341460738	6.71091324118562	-1.59462255140323	1.81550339256099e-09	1.83595884835191e-08
"chr11"	68898993	68899393	401	"*"	7.53485762153113	6.93127872752119	7.95911400156757	-0.98645460200631	1.81868738827358e-09	1.83851690531737e-08
"chr19"	48269108	48269508	401	"*"	7.44058889527447	6.82155629659917	7.87236439832088	-1.00782270856825	1.82253826569085e-09	1.84174703230407e-08
"chr10"	71560831	71561231	401	"*"	6.68138722811227	5.79953663581942	7.22471395455304	-1.32148810047795	1.82428301371309e-09	1.84284727451427e-08
"chr6"	141398807	141399207	401	"*"	6.78506824007437	5.91533193141354	7.32385780745894	-1.30852132457397	1.82507678809749e-09	1.84298642013022e-08
"chr17"	38375283	38375683	401	"*"	7.32355439461565	6.66702775555899	7.77308532349061	-1.05159680007426	1.84148370671255e-09	1.85832526410934e-08
"chr1"	86360332	86360732	401	"*"	6.5410260024692	5.58667503027383	7.11044543966473	-1.39437124603643	1.84158955443719e-09	1.85832526410934e-08
"chr16"	56547786	56548186	401	"*"	6.45619430450864	5.46611522391181	7.0378346133424	-1.43382979240527	1.84691031771453e-09	1.86302519050464e-08
